essay_id,score,raw_pred
000fe60,3,3.0406506
0033bf4,3,3.1891978
00613e3,3,2.8382869
0065bd6,3,2.9644716
006c931,3,2.6262298
007db64,2,1.544749
00a541a,2,2.5797544
00c3589,4,3.4498105
00d4911,4,3.2779126
00dd003,2,2.9598072
00e3edb,1,1.7652003
00ef89f,1,2.1100197
0163804,4,3.5276017
019b862,2,2.058211
019e2c4,3,3.3546646
01a39ed,4,3.8780441
01bb07c,4,3.306429
01ec06b,3,2.423062
022d72e,3,2.674149
0237cbd,2,2.1224236
023ab53,4,3.4472053
0262618,2,1.8115745
0279487,1,1.0791488
027a1f9,2,2.20283
02a1298,2,2.6738236
02c0440,3,2.1228275
02cd88d,1,1.2846088
02d1c60,2,1.596447
02d481d,6,5.2185216
02d8dd2,4,4.0038633
02dabc0,2,2.6687803
02ecf18,2,1.2818667
0307ec7,2,2.5496469
03194a0,4,3.5994148
032153a,3,2.4888866
032a3bf,2,3.7176762
032db9e,4,3.8500981
0338170,1,1.7104833
033a27e,2,1.8242601
033aa4b,2,2.1011887
03448b6,3,2.7444372
0345980,4,3.4858022
035a4d2,1,1.0132457
036e19b,2,1.2851479
036f820,3,2.6401012
0376bcb,3,2.729271
037ac1f,3,2.7403564
039e817,2,2.1049008
03f8d0e,3,2.7618747
040ba87,4,3.7141964
040bb8a,4,3.6153674
041804e,4,4.357543
0429d4a,2,2.3662753
0435f85,3,2.8988953
04575a9,4,4.228556
0459116,5,4.6156254
045fec2,3,3.1134818
0467e2a,4,3.3583992
047bb6e,1,1.0248772
047f2c6,3,2.831353
0493c5f,1,1.2858145
0499982,3,3.0018313
04a4c98,3,2.683765
04a99cb,3,3.6865735
04af97d,4,3.913928
04d2b73,4,3.9060192
04db8d6,3,2.4355683
04defeb,2,2.5765285
04ef8ff,3,2.9632483
04f8928,2,2.3113265
0509d92,4,2.509838
05182bf,4,3.4768724
054e4c8,3,2.6807816
0571af0,4,3.7926764
0595f5d,1,1.0382316
05b0858,4,3.3834684
05b37db,2,2.0700035
05c4acd,2,2.5841367
05cafcf,4,4.1053877
05e6736,3,2.393204
05efbec,4,3.8348718
05fa0f0,1,1.0701213
0608495,3,2.6447425
0616815,2,2.0443974
061ba37,2,2.0045948
0668f09,5,4.588991
06730ad,3,2.0618808
06939ab,3,2.5048757
069945c,3,3.1712584
06c7ba1,3,3.1449263
06cb1df,2,2.259681
06d752e,2,2.5942502
06ed983,3,2.3104537
071de41,4,4.978715
0728321,4,3.213547
072c8a3,3,3.5428061
0742654,2,2.9387467
0746d1a,2,2.5200887
07492fd,3,2.7240593
074b43d,3,2.8416018
0760842,3,3.6747417
0764c35,3,1.4812633
0767c85,3,3.4593458
0775ccb,3,2.7428174
077acd9,3,2.7856965
078120d,4,3.0153615
0785120,4,2.766318
0786ec3,3,2.565845
0792205,1,1.011274
07952db,3,3.0328445
07a82b9,4,4.3775167
07b6457,2,2.2026289
07c48b4,4,3.4953024
07ca280,4,4.2824454
07cd836,4,3.4615772
07d1a3b,2,3.0754247
07dd0fd,1,1.0657837
07f838d,2,2.2794356
08139fb,2,2.0807137
081db56,3,3.2365725
08207e4,3,2.8505955
084e848,2,2.0346045
0854673,2,2.0963647
08629e7,3,3.1541393
0863447,2,2.3309991
08669b6,2,2.887529
088fd5c,4,4.275275
08a5c68,4,3.4517756
08ab023,2,2.2010965
08b1777,3,2.9953907
08b8798,3,3.5960927
08def35,2,1.261194
08f5a36,5,5.380338
08fb0fb,2,2.6701586
0913268,1,1.0112704
091a770,3,3.0712337
091e483,3,2.9486275
092ff4e,3,3.3742974
09344c3,3,2.752491
0946813,4,3.4528482
0947cdc,4,3.170802
09487c8,3,2.7462912
095042a,2,1.9962403
097b864,3,2.973421
09915db,3,2.393186
09af24e,2,2.6643434
09bd6f6,4,3.4160485
09c8185,2,1.4398284
09ce958,2,2.5290751
09d065f,3,2.168511
09d976b,2,2.3340397
09da56a,4,4.086297
09df111,2,1.9506042
09e4fce,3,3.2893522
09f2c09,2,2.5015738
09f7d1f,2,1.5056889
0a07f07,3,2.4746404
0a0d3b4,4,3.1519132
0a0f8b3,2,2.323747
0a238c3,4,3.6277425
0a28113,3,2.6222239
0a6ac75,1,1.5080394
0a7ef89,3,2.6509216
0a8590a,2,1.0827096
0a919e7,2,2.3337646
0a93900,1,1.4039493
0a9488d,6,5.550591
0a99d52,3,2.4884472
0a9df6a,4,3.987585
0acfeeb,4,4.3196354
0ad4908,3,2.6420417
0aec0b5,3,3.048171
0b059bd,1,1.501439
0b095ea,3,1.6130846
0b0f882,3,1.8911898
0b28ade,3,2.895654
0b2bfc4,4,2.9550562
0b64865,1,1.7562916
0b6df5c,3,3.85591
0b72cc9,3,3.0217798
0b76940,2,2.3974838
0b869b2,4,3.6857111
0b9d88d,5,3.8184786
0ba0895,2,1.0113237
0bb0bc1,4,4.1565914
0bb5c8c,3,3.006837
0bcac40,3,2.714368
0bea5df,2,2.594452
0bee92d,2,2.0452206
0bf39e6,3,2.940209
0c0eeb7,3,1.9691219
0c13438,2,2.2116745
0c2f27d,4,3.7222943
0c34cc0,3,3.5870786
0c385a8,4,3.4597554
0c488ee,2,2.5178642
0c5e863,2,2.3845162
0c6c628,2,2.1118407
0c6cb29,2,2.3572824
0c76a09,2,1.8348715
0c82120,2,2.2449622
0c85030,1,1.046356
0c88bb6,4,4.068061
0cb8a22,3,2.3445036
0cd80da,3,2.8908136
0cffbfb,2,1.3973155
0d0b940,4,3.9230359
0d18ff3,5,5.11784
0d190c0,4,4.485137
0d2070c,6,4.694602
0d2ca3c,1,1.6062659
0d3ae64,2,2.2043035
0d5876f,3,3.7531734
0d64085,2,1.6141136
0d66b05,3,2.9003806
0d70f3a,3,2.5270305
0d80f66,2,2.4697485
0d92fb8,4,2.991788
0da206f,2,3.2106667
0dcce8c,3,3.2912443
0dd6015,5,4.936839
0de82fe,3,3.3087997
0deace1,2,3.1207557
0dff325,4,3.4577928
0e222f1,3,3.5107622
0e3c6eb,3,2.6643732
0e4855c,2,2.485337
0e495a2,2,1.6849775
0e54efc,2,2.0186048
0e680b3,4,3.7238917
0e85504,1,1.0091771
0e9b816,4,3.9609375
0eaa4e4,4,3.5713575
0eaa56c,3,3.2895937
0eb2865,5,4.69058
0eb8d11,4,4.419459
0ee7d80,3,3.489112
0ef82ad,2,1.1930343
0ef994a,2,2.661744
0f0fc7a,3,3.2909274
0f20721,4,3.40092
0f22798,3,3.7728553
0f2455f,2,2.3892946
0f247b7,4,3.5458515
0f2a7d9,2,2.0000072
0f384b3,2,1.7294784
0f4a9a2,4,3.8560076
0f4fadf,3,2.007954
0f7535d,4,3.935469
0f7e96b,4,3.30455
0f89327,3,3.2839892
0f8d16d,4,3.4797795
0f967f0,1,1.388861
0fab210,1,1.8656898
0fb1945,3,3.2724476
0fbd5ba,5,4.9355326
0fc7b60,2,2.1578584
0fddb97,3,2.7972922
100decf,3,2.7276812
1013fcd,6,5.8223195
10228eb,3,2.7186682
1032c21,5,5.0243316
1039122,1,1.0824934
10402f2,3,3.2801619
10416ad,5,4.8238254
104ebd4,4,3.6870155
10698ad,3,2.9568386
1085eef,4,4.15115
1099610,2,2.1807647
10be9c6,2,1.7954383
10d1d31,2,2.1156397
10e68a9,2,1.2239865
10f7298,3,2.680463
10f74e8,1,1.1145111
10ff341,2,1.4721601
112723e,5,4.8957205
114187f,2,2.5999846
11428cc,5,3.943637
11547d4,1,1.6841604
1157fa5,3,2.9408555
1162314,4,4.5393224
117a386,3,3.2968445
11815c1,4,3.3435965
118d5fb,2,1.3907131
1193d27,3,3.7870674
11b679d,3,2.4933724
11bcb8c,3,3.5094595
11c1664,4,3.8986523
11c2627,4,2.8053744
11cf6b8,3,3.3165503
11e9122,3,3.2067494
11f0688,2,2.067606
11ffe5f,1,1.6893637
1210874,3,2.3909264
1216143,3,3.1349843
122ba79,3,3.045473
122fa32,2,2.1278827
12489e3,4,3.68932
128467a,3,3.0848029
1284ac4,4,3.0673642
129f4b5,4,3.6618264
12a4ba5,2,2.1829567
12b2994,3,2.2880826
12c365a,3,3.626153
12ea160,3,3.3315277
12ec9ce,4,2.8694422
130f628,3,3.1753473
13154fa,1,1.6230326
131a75b,5,4.862767
132ccff,4,4.163689
13554fc,3,3.7169447
136b806,2,2.7187939
137675c,2,1.3864377
13917a4,3,2.988121
1398913,2,1.9298173
13a7cb9,3,2.5457695
13b3e1f,3,2.476884
13b533b,3,2.5659256
13c085e,4,3.301618
13d1196,2,2.2134664
13dea5a,4,5.5746956
13f1744,2,1.9234258
13f81b1,2,2.1548755
13fb244,2,1.6567539
13fd809,2,2.216981
13fe30a,4,3.634572
1418cf5,4,4.8985634
1423619,4,3.7859774
1429ab3,2,1.9848604
142c979,2,2.3967104
1430d38,3,2.606201
143ad9a,3,2.0159464
144515c,2,1.681649
1446c35,4,3.2857292
144a803,3,2.997068
1461849,3,3.342473
1464c1a,2,1.9074112
1468510,4,4.1817107
1473f9c,2,2.5045261
14a193b,3,2.6696632
14a6a23,5,4.8916407
14a8933,2,2.8179188
14c87c2,2,3.0741274
14e0d1b,5,4.672826
14eaf97,3,3.0675442
151a470,4,3.5396786
152258f,3,3.5167432
152c2e4,3,3.9049447
1534fbf,2,1.9107556
15365fa,4,3.76622
153aa37,2,2.2924333
1542a67,4,3.7271607
1576626,4,3.4660418
1585281,2,2.2567163
1591b94,2,2.3172176
15a509c,4,3.9228
15b1360,5,3.3039854
15b7ad2,4,2.5219765
15bcc7b,4,3.568966
15c487f,3,1.9049263
15c5d00,2,2.0136642
15dede4,5,4.8728304
15f29a6,3,2.7960496
160dc72,3,2.6374168
161797f,2,2.1559126
1618e72,4,3.753312
161a6b4,4,3.854241
161da84,4,3.7289202
162a9db,2,2.1763241
163ac0f,3,3.1399221
16502ea,2,2.2838545
165914d,5,4.473981
16729f5,2,2.8805091
167b14e,3,2.4462163
16b44a4,2,2.487868
16cfecb,2,2.5290833
1731db0,2,1.993907
1732f3a,4,3.2818105
1747469,2,2.0784874
174eb65,3,3.4833326
1782cc8,1,1.1966068
178a016,2,1.7880864
178a1c0,3,3.1268694
178f445,5,4.436749
17a6ac5,3,3.6263192
17c5f94,4,3.5689957
17d277f,3,2.179452
17d73bb,3,2.9812665
17d83e3,2,2.126709
17e28c2,3,4.167876
17e6981,2,2.204411
17fd420,4,3.083579
1800723,2,2.2537427
1828de3,2,2.1138659
1831d64,4,3.7378707
1839865,2,2.2499328
1853495,4,3.7027223
185b01a,2,2.5908923
1866c81,3,2.2774372
187ef81,1,1.3836565
18865e7,5,4.864981
18869b7,2,2.0839834
188be60,3,3.5698662
189a584,4,3.7901073
189e376,3,3.4329216
18ad0fa,3,2.5626884
18afcad,2,2.695941
18bc87c,4,3.3650756
18d261d,2,2.197353
18f3009,3,2.8668997
18faa4d,3,2.5953832
191ef7e,3,2.8762379
19234b3,2,1.7890496
192755f,4,4.3174677
19382b5,1,1.3345726
1944939,3,2.7685165
195da78,3,3.0608253
197f299,2,2.5280154
19819e9,3,2.7113237
198286b,4,3.9301116
19a2117,1,1.967671
19b167b,3,2.5203128
19b293c,3,2.6230059
19d0d84,4,4.0926948
19d6dc5,3,2.5550513
19e5a11,3,3.968059
19e85b7,3,2.6909142
19ea366,3,3.168613
19f4b8e,4,4.292615
1a05aeb,2,2.1515164
1a07cfb,2,2.257524
1a14e33,4,3.1640546
1a1c096,3,2.6695585
1a229bc,5,4.945324
1a28c7f,3,2.906137
1a51b71,4,3.4922013
1a5babf,4,3.9887671
1a69914,3,3.5189018
1a714d1,2,2.2432065
1a76a83,2,2.1644707
1a86ceb,4,3.101652
1a87f1c,3,2.7190242
1a928ae,2,1.1061133
1a98406,3,3.1268578
1abc9a4,3,3.7429028
1abf7b9,4,4.222256
1ac7f5b,6,5.73424
1af678f,2,2.391452
1afbef5,2,2.085968
1b0037e,2,1.8575039
1b07598,3,3.146279
1b1975b,5,5.693597
1b3b613,2,2.7864914
1b3b9bf,3,2.8098314
1b4d2d6,3,2.913972
1b5c960,2,2.3172393
1b5f4fa,4,3.371433
1b66af5,2,1.8903862
1b99396,2,2.020031
1bb47b4,1,1.8633623
1bbd259,3,3.265726
1bd1109,2,1.6909851
1bd9d8e,3,2.8860471
1be148f,3,2.8104057
1be4323,2,2.738045
1be7b59,2,2.241373
1bf0096,2,1.4429524
1c0a106,4,3.8505433
1c1348d,3,3.7128515
1c24c26,3,2.821732
1c3468c,3,2.3771327
1c5a11c,3,2.4580917
1c652c1,3,2.6449351
1c7a00d,3,2.0708125
1c8b117,3,2.7610667
1ca3291,3,3.131804
1ca4609,4,3.6812286
1cc6be8,4,3.9054198
1ccaa99,3,3.4338717
1ccb947,2,2.0787036
1cd6fae,3,2.2242856
1cd7165,4,3.890708
1ce9669,4,3.6687999
1ced533,2,2.5465047
1cf05de,3,3.3312387
1cf4ea5,2,2.3372226
1d1227a,3,2.2140388
1d14e6c,2,2.326625
1d1b8dd,4,3.3861115
1d287cc,1,1.6149511
1d5b94f,2,2.0795271
1d6c98e,2,2.056826
1d98e0a,2,2.6315064
1dbfc26,4,4.826773
1ddd510,2,2.2313523
1de153e,4,3.823256
1dee883,1,1.0471805
1e15bb2,4,3.8179374
1e19e64,3,2.6799698
1e23fee,1,1.1188451
1e76917,4,3.6547313
1e8c487,4,3.6445742
1e8d2f8,3,2.0447454
1eab2e8,4,3.8988814
1eb4606,2,2.1919737
1eb708e,2,1.9869537
1ed0f53,2,2.2933965
1ee7cb0,4,4.9850955
1ef1180,2,1.5420573
1eff034,2,1.9402106
1effa08,4,4.1213284
1f0364d,3,3.0899198
1f06ef4,3,2.9140115
1f07cb9,3,2.654681
1f0cbec,5,4.6386585
1f0e22b,2,1.1822711
1f113e1,3,2.8729901
1f252fe,4,3.671223
1f3890c,2,2.4620976
1f3ac05,3,3.0632622
1f3d9fd,3,2.7295213
1f649f0,2,2.1688309
1f71276,2,1.9324259
1f78438,4,3.9206262
1f7cf56,1,1.0068579
1f7ff01,2,2.1713226
1f94329,2,1.5113993
1fa88bb,3,3.1949015
1fb0846,4,3.802955
1fb5dc7,2,2.6613817
1fbb311,4,4.180502
1fda3aa,3,2.7715015
1fdb506,4,3.3995984
1fdcd75,4,3.3231277
1ff02e8,2,1.976071
1ff2705,3,3.3256233
2009f18,3,2.0522013
200f74f,2,2.2826252
20233ea,3,2.700814
2042022,1,1.9538577
204f925,3,2.5281975
2059452,3,3.1241539
208907c,1,1.0340769
208eb37,2,2.1474211
208f29c,2,2.0300436
20a1cb4,4,2.9708228
20b7318,4,3.1703606
20cce9b,2,1.4014208
20db8b2,4,3.9030185
20db990,1,1.3236924
20e2d04,2,2.4859533
20ec8b0,2,2.195582
20f1ea0,2,2.7437046
20fa155,2,2.6793585
21100ac,2,1.8343983
21178bf,3,2.9744291
2129e90,2,1.6604599
213de64,2,2.1747546
214bad3,4,4.8275194
214ed5c,2,1.879275
2169b0a,4,3.5809846
217c2ee,4,5.1739078
218778e,2,2.6958213
21958fc,4,4.3188605
219799d,3,3.560805
21a8d76,5,4.466016
21b56d3,3,3.4655237
21cd93f,3,2.8313484
21d3475,2,2.22454
21ebb27,2,2.4806886
2211051,5,4.917143
22299e4,2,1.959255
223b86d,6,5.2272906
22507ef,2,3.0773675
225fcb4,3,2.93245
227691f,5,4.8313494
228188e,2,1.6418729
2289ad8,4,4.3531423
22955c4,5,5.034376
22b89af,1,1.0103595
22ba497,5,4.5295277
22c53d1,4,3.467918
22c55c4,1,2.0194893
22e1e7a,4,3.1581402
22ed7ef,2,1.1877463
2313cd7,2,1.7492683
2315ee0,4,3.1361933
232c60c,3,4.3146696
2336577,3,2.753273
234a75d,3,2.8147616
234b700,2,2.7590969
2357683,2,1.8575736
236f38c,4,3.2843041
237a974,2,2.2435157
23d7e8f,3,3.5125244
23e5178,3,2.555065
23ee95d,3,3.2376456
23f9c2e,2,2.0423894
2404f31,2,2.0705726
241077a,4,3.0625978
2421da3,3,3.0879772
243124b,2,2.1745117
2440f97,2,2.3583517
2444c8a,2,2.2745414
2472175,2,2.532743
247b49d,5,3.8814025
24ef783,3,3.3218515
24ff191,2,2.827972
250a96a,3,2.4329028
2515e4d,4,3.3252947
252141e,2,2.1468074
2522c5d,2,2.3054256
2529033,3,2.4015205
2557bb7,4,4.2224164
25588ad,3,3.401191
2565613,2,1.9995784
2578c02,4,3.2915006
257a6a6,4,3.9129596
2590aa5,2,1.7899053
25a9af8,3,2.9210942
25b8dc1,3,3.2697427
25d7df0,1,1.4801905
25da2fa,3,3.1639948
25df534,4,4.5148377
25e2100,4,3.0420547
25e255c,3,2.6391008
25e3cc1,3,2.7186165
25e7fcb,3,2.2238934
2601398,3,2.5778646
260eeff,3,2.2314272
2617ac7,4,4.3102937
261fd43,4,3.7050796
26434a0,4,4.449445
26479a8,6,5.1749134
2650cb7,2,2.079577
265499b,2,2.910132
26598f5,4,3.9405987
266c5f7,2,2.004961
2688e0d,1,1.0156163
268d81a,2,1.9610903
26983cf,5,4.952608
269e81f,4,4.1898103
26aa2e8,1,1.9553471
26b13f6,3,2.9172895
26bc38a,4,3.0597372
26c4ea1,3,3.442132
26c804d,3,2.9064143
26cbb50,3,3.0232282
26de96d,3,3.0452693
26e091d,4,3.4950805
2704439,3,3.2156138
2706317,4,4.2803917
27295aa,3,3.1801076
273ea57,3,2.7159653
27427c9,2,2.4235473
2773770,3,2.868245
279e329,2,1.402023
27c1469,3,2.5708332
27c472a,2,2.4311323
27c933b,3,3.4890187
27d8ecd,3,2.6015759
27e155e,1,2.193017
27e50f2,3,2.5728173
27e6dd8,3,2.5691848
27fabca,2,1.0440133
2802c3d,3,3.315993
280f3ec,4,3.246363
2810399,2,2.2296207
28229c3,4,3.0861974
2833cfd,3,2.7371984
2836ae3,4,2.951767
283e586,3,2.8710253
284d362,3,2.025387
286ff14,2,2.2771835
287a0b6,2,2.0639358
287b18b,5,4.3881464
287d547,2,2.6714585
2899c5a,3,3.3206835
28c8ca4,2,2.1120381
28d24e7,3,2.7752435
28f131b,3,4.2296915
28f67c4,2,1.9822547
290cf6b,3,2.5326357
2916425,5,4.283348
29194fa,3,3.34489
29273d7,2,2.3326516
2929f3b,4,2.9763527
29338c6,5,5.4252615
2934387,4,3.704625
29388ff,4,3.0735893
293f43c,2,2.0534115
296c49a,4,3.9817348
296daf4,2,2.2584996
299d0f0,4,3.9278014
29a0567,3,2.1217198
29b1abb,1,1.0084348
29fb0d0,4,3.3197942
2a09cb9,2,2.1003242
2a161b2,3,3.0032268
2a188a7,4,3.6915977
2a36c77,3,3.444551
2a3f826,2,2.310909
2a45bab,1,2.3143382
2a73724,1,1.1687735
2a76a2f,4,3.7900693
2a7d71d,5,4.200817
2a7dcac,4,3.4221263
2a9bea8,2,2.4379787
2aaa8cf,3,2.0447805
2ab0ffc,5,4.6671114
2ae8014,3,2.31582
2aee9ae,3,2.291721
2af2552,3,3.428885
2af9cde,3,3.2061791
2b057fb,3,2.727429
2b075b4,3,2.6373177
2b1fd83,3,3.2590666
2b237a3,3,3.0599082
2b33aff,2,2.6438828
2b33dcc,3,2.7247512
2b41dea,3,2.4575782
2b59589,3,2.510487
2b5d872,3,2.0577512
2b63205,4,3.4369779
2b85ea9,3,2.603701
2b9dc98,3,2.8959723
2bb20b8,3,2.2452035
2bb8a01,3,3.0173392
2bd6edc,2,2.0881863
2be103b,4,3.4729018
2bf6895,3,2.697451
2bfdedf,3,3.0364795
2c00a1c,4,2.7646742
2c2a9be,2,1.8969935
2c2bb64,4,3.8873887
2c35c89,4,3.939247
2c3f197,3,1.4820282
2c46fcc,1,1.6103916
2c5940a,2,1.9180961
2c5957b,3,2.10898
2c5e0fd,4,3.0752044
2c6c2bf,3,2.871272
2c7af05,4,3.3801687
2c8144c,1,1.0558577
2c83487,1,1.3599591
2c91690,3,2.4079807
2c9e6a6,1,1.1496892
2cb191e,2,2.4753299
2cb68c3,4,4.2516437
2cd8edd,4,4.198089
2ce7f8d,3,2.0039728
2ce9900,2,2.1906097
2cfa990,5,5.016378
2d04b73,3,2.3155885
2d0b80a,4,4.2043467
2d1f0e7,3,2.7703154
2d39640,3,3.1612492
2d39dbb,5,4.152752
2d454ec,2,2.6002998
2d4a651,3,2.4159627
2d58e14,3,3.8590026
2d65e94,2,2.2676792
2d6f640,2,1.184157
2d75dd5,2,2.361192
2d818b2,4,3.5335763
2d9517a,2,2.5932555
2d9b9c4,4,3.327962
2db61c7,3,2.8503995
2dc0b75,3,3.3843498
2ddb97e,3,3.276174
2de9ae4,3,2.8169818
2dee5f4,3,2.632882
2dfce3b,2,1.9413939
2e128b5,5,4.44446
2e1a485,1,1.2808374
2e1c6a8,3,3.232094
2e24a93,2,1.9066253
2e2e458,4,3.8880715
